record_id,longitude,latitude,date_value,T2M,RH2M
2.0,37.246614,-1.868149,2015-09-26,22.08,55.5
2.0,37.246614,-1.868149,2015-09-27,22.04,56.12
2.0,37.246614,-1.868149,2015-09-28,22.87,58.69
2.0,37.246614,-1.868149,2015-09-29,23.94,58.94
2.0,37.246614,-1.868149,2015-09-30,24.28,59.56
2.0,37.246614,-1.868149,2015-10-01,24.33,57.56
2.0,37.246614,-1.868149,2015-10-02,23.95,63.12
2.0,37.246614,-1.868149,2015-10-03,23.5,64.94
2.0,37.246614,-1.868149,2015-10-04,22.83,67.69
2.0,37.246614,-1.868149,2015-10-05,22.63,62.19
2.0,37.246614,-1.868149,2015-10-06,22.46,59.25
2.0,37.246614,-1.868149,2015-10-07,21.69,68.94
2.0,37.246614,-1.868149,2015-10-08,22.58,69.94
2.0,37.246614,-1.868149,2015-10-09,22.83,63.25
2.0,37.246614,-1.868149,2015-10-10,23.11,60.94
2.0,37.246614,-1.868149,2015-10-11,22.76,59.69
2.0,37.246614,-1.868149,2015-10-12,22.53,73.56
2.0,37.246614,-1.868149,2015-10-13,22.86,65.25
2.0,37.246614,-1.868149,2015-10-14,22.95,62.94
2.0,37.246614,-1.868149,2015-10-15,22.46,65.81
2.0,37.246614,-1.868149,2015-10-16,23.09,67.06
2.0,37.246614,-1.868149,2015-10-17,22.88,67.75
2.0,37.246614,-1.868149,2015-10-18,22.55,66.12
2.0,37.246614,-1.868149,2015-10-19,22.53,65.06
2.0,37.246614,-1.868149,2015-10-20,23.05,59.44
2.0,37.246614,-1.868149,2015-10-21,22.82,61.75
2.0,37.246614,-1.868149,2015-10-22,22.8,65.5
2.0,37.246614,-1.868149,2015-10-23,22.74,64.62
2.0,37.246614,-1.868149,2015-10-24,23.3,58.06
2.0,37.246614,-1.868149,2015-10-25,23.57,57.25
2.0,37.246614,-1.868149,2015-10-26,23.79,52.88
2.0,37.246614,-1.868149,2015-10-27,24.05,56.94
2.0,37.246614,-1.868149,2015-10-28,24.06,57.62
2.0,37.246614,-1.868149,2015-10-29,23.71,56.38
2.0,37.246614,-1.868149,2015-10-30,24.47,55.0
2.0,37.246614,-1.868149,2015-10-31,23.33,71.19
2.0,37.246614,-1.868149,2015-11-01,22.59,78.94
2.0,37.246614,-1.868149,2015-11-02,23.62,73.5
2.0,37.246614,-1.868149,2015-11-03,23.01,76.25
2.0,37.246614,-1.868149,2015-11-04,23.37,74.06
2.0,37.246614,-1.868149,2015-11-05,23.2,66.88
2.0,37.246614,-1.868149,2015-11-06,22.12,72.62
2.0,37.246614,-1.868149,2015-11-07,22.6,66.56
2.0,37.246614,-1.868149,2015-11-08,22.91,67.0
2.0,37.246614,-1.868149,2015-11-09,21.69,77.38
2.0,37.246614,-1.868149,2015-11-10,22.15,71.25
2.0,37.246614,-1.868149,2015-11-11,22.18,73.19
2.0,37.246614,-1.868149,2015-11-12,22.73,65.12
2.0,37.246614,-1.868149,2015-11-13,23.29,71.06
2.0,37.246614,-1.868149,2015-11-14,23.47,72.56
2.0,37.246614,-1.868149,2015-11-15,22.83,76.44
2.0,37.246614,-1.868149,2015-11-16,21.78,81.56
2.0,37.246614,-1.868149,2015-11-17,20.58,86.69
2.0,37.246614,-1.868149,2015-11-18,22.29,77.62
2.0,37.246614,-1.868149,2015-11-19,22.27,76.81
2.0,37.246614,-1.868149,2015-11-20,22.8,73.38
2.0,37.246614,-1.868149,2015-11-21,21.81,80.56
2.0,37.246614,-1.868149,2015-11-22,21.53,80.69
2.0,37.246614,-1.868149,2015-11-23,22.09,76.5
2.0,37.246614,-1.868149,2015-11-24,22.79,74.31
2.0,37.246614,-1.868149,2015-11-25,23.23,70.44
2.0,37.246614,-1.868149,2015-11-26,21.73,80.75
2.0,37.246614,-1.868149,2015-11-27,21.93,81.25
2.0,37.246614,-1.868149,2015-11-28,22.08,80.0
2.0,37.246614,-1.868149,2015-11-29,21.65,81.56
2.0,37.246614,-1.868149,2015-11-30,22.17,74.88
2.0,37.246614,-1.868149,2015-12-01,21.49,74.94
2.0,37.246614,-1.868149,2015-12-02,21.93,76.94
2.0,37.246614,-1.868149,2015-12-03,22.01,77.19
2.0,37.246614,-1.868149,2015-12-04,22.02,78.69
2.0,37.246614,-1.868149,2015-12-05,23.37,71.69
2.0,37.246614,-1.868149,2015-12-06,23.63,70.31
2.0,37.246614,-1.868149,2015-12-07,22.94,75.38
2.0,37.246614,-1.868149,2015-12-08,22.41,79.0
2.0,37.246614,-1.868149,2015-12-09,22.47,77.94
2.0,37.246614,-1.868149,2015-12-10,22.69,72.44
2.0,37.246614,-1.868149,2015-12-11,23.38,66.31
2.0,37.246614,-1.868149,2015-12-12,23.36,70.56
2.0,37.246614,-1.868149,2015-12-13,21.92,80.62
2.0,37.246614,-1.868149,2015-12-14,21.0,84.94
2.0,37.246614,-1.868149,2015-12-15,20.75,85.69
2.0,37.246614,-1.868149,2015-12-16,21.41,82.69
2.0,37.246614,-1.868149,2015-12-17,21.18,85.06
2.0,37.246614,-1.868149,2015-12-18,21.08,85.12
2.0,37.246614,-1.868149,2015-12-19,20.55,85.44
2.0,37.246614,-1.868149,2015-12-20,20.58,85.0
2.0,37.246614,-1.868149,2015-12-21,20.96,80.88
2.0,37.246614,-1.868149,2015-12-22,21.02,76.25
2.0,37.246614,-1.868149,2015-12-23,20.62,80.06
2.0,37.246614,-1.868149,2015-12-24,21.07,77.62
2.0,37.246614,-1.868149,2015-12-25,21.65,77.88
2.0,37.246614,-1.868149,2015-12-26,21.95,78.44
2.0,37.246614,-1.868149,2015-12-27,22.18,80.06
2.0,37.246614,-1.868149,2015-12-28,22.23,76.12
2.0,37.246614,-1.868149,2015-12-29,21.12,70.56
2.0,37.246614,-1.868149,2015-12-30,21.63,68.25
2.0,37.246614,-1.868149,2015-12-31,22.99,68.88
2.0,37.246614,-1.868149,2016-01-01,23.19,69.12
2.0,37.246614,-1.868149,2016-01-02,22.41,72.62
2.0,37.246614,-1.868149,2016-01-03,22.41,77.56
2.0,37.246614,-1.868149,2016-01-04,22.3,80.0
2.0,37.246614,-1.868149,2016-01-05,22.42,77.0
2.0,37.246614,-1.868149,2016-01-06,22.94,73.12
2.0,37.246614,-1.868149,2016-01-07,22.53,74.25
2.0,37.246614,-1.868149,2016-01-08,22.71,69.19
2.0,37.246614,-1.868149,2016-01-09,23.01,67.62
2.0,37.246614,-1.868149,2016-01-10,23.06,70.69
2.0,37.246614,-1.868149,2016-01-11,22.46,74.44
2.0,37.246614,-1.868149,2016-01-12,22.49,73.81
2.0,37.246614,-1.868149,2016-01-13,22.51,70.38
2.0,37.246614,-1.868149,2016-01-14,23.18,68.94
2.0,37.246614,-1.868149,2016-01-15,23.01,70.94
2.0,37.246614,-1.868149,2016-01-16,22.18,76.94
2.0,37.246614,-1.868149,2016-01-17,22.06,75.94
2.0,37.246614,-1.868149,2016-01-18,22.63,79.5
2.0,37.246614,-1.868149,2016-01-19,21.83,83.0
2.0,37.246614,-1.868149,2016-01-20,21.37,85.31
2.0,37.246614,-1.868149,2016-01-21,21.92,78.88
2.0,37.246614,-1.868149,2016-01-22,21.77,71.94
2.0,37.246614,-1.868149,2016-01-23,21.98,66.81
2.0,37.246614,-1.868149,2016-01-24,22.29,67.44
2.0,37.246614,-1.868149,2016-01-25,23.28,66.81
2.0,37.246614,-1.868149,2016-01-26,23.51,62.0
2.0,37.246614,-1.868149,2016-01-27,23.73,63.69
2.0,37.246614,-1.868149,2016-01-28,22.5,73.5
2.0,37.246614,-1.868149,2016-01-29,22.72,74.06
2.0,37.246614,-1.868149,2016-01-30,22.3,73.0
2.0,37.246614,-1.868149,2016-01-31,23.0,67.88
2.0,37.246614,-1.868149,2016-02-01,22.94,65.94
2.0,37.246614,-1.868149,2016-02-02,22.17,60.0
2.0,37.246614,-1.868149,2016-02-03,21.98,58.5
2.0,37.246614,-1.868149,2016-02-04,23.01,57.31
2.0,37.246614,-1.868149,2016-02-05,22.97,52.31
2.0,37.246614,-1.868149,2016-02-06,22.55,54.12
2.0,37.246614,-1.868149,2016-02-07,24.49,52.94
2.0,37.246614,-1.868149,2016-02-08,24.77,63.94
2.0,37.246614,-1.868149,2016-02-09,21.29,86.88
2.0,37.246614,-1.868149,2016-02-10,23.22,78.5
2.0,37.246614,-1.868149,2016-02-11,22.76,77.81
2.0,37.246614,-1.868149,2016-02-12,23.98,66.94
2.0,37.246614,-1.868149,2016-02-13,23.51,64.31
2.0,37.246614,-1.868149,2016-02-14,22.86,62.25
2.0,37.246614,-1.868149,2016-02-15,22.99,61.0
2.0,37.246614,-1.868149,2016-02-16,22.37,65.19
2.0,37.246614,-1.868149,2016-02-17,23.66,60.88
2.0,37.246614,-1.868149,2016-02-18,24.55,60.94
2.0,37.246614,-1.868149,2016-02-19,23.53,64.5
2.0,37.246614,-1.868149,2016-02-20,22.41,64.06
2.0,37.246614,-1.868149,2016-02-21,21.8,54.94
2.0,37.246614,-1.868149,2016-02-22,22.87,51.75
2.0,37.246614,-1.868149,2016-02-23,23.42,61.69
2.0,37.246614,-1.868149,2016-02-24,23.54,63.25
2.0,37.246614,-1.868149,2016-02-25,24.01,57.19
2.0,37.246614,-1.868149,2016-02-26,23.69,68.19
2.0,37.246614,-1.868149,2016-02-27,23.65,73.12
2.0,37.246614,-1.868149,2016-02-28,23.29,72.75
2.0,37.246614,-1.868149,2016-02-29,23.76,68.88
2.0,37.246614,-1.868149,2016-03-01,23.58,70.0
2.0,37.246614,-1.868149,2016-03-02,24.37,63.94
2.0,37.246614,-1.868149,2016-03-03,24.6,64.31
2.0,37.246614,-1.868149,2016-03-04,24.08,65.62
2.0,37.246614,-1.868149,2016-03-05,24.17,60.38
2.0,37.246614,-1.868149,2016-03-06,25.19,56.75
2.0,37.246614,-1.868149,2016-03-07,25.0,63.69
2.0,37.246614,-1.868149,2016-03-08,24.66,64.56
2.0,37.246614,-1.868149,2016-03-09,23.72,73.0
2.0,37.246614,-1.868149,2016-03-10,22.09,75.19
2.0,37.246614,-1.868149,2016-03-11,24.58,65.88
2.0,37.246614,-1.868149,2016-03-12,24.37,65.12
2.0,37.246614,-1.868149,2016-03-13,24.07,60.38
2.0,37.246614,-1.868149,2016-03-14,24.67,59.94
2.0,37.246614,-1.868149,2016-03-15,24.83,58.56
2.0,37.246614,-1.868149,2016-03-16,25.74,53.62
2.0,37.246614,-1.868149,2016-03-17,25.9,53.62
2.0,37.246614,-1.868149,2016-03-18,25.33,56.5
2.0,37.246614,-1.868149,2016-03-19,25.12,61.0
2.0,37.246614,-1.868149,2016-03-20,26.24,55.75
2.0,37.246614,-1.868149,2016-03-21,26.22,54.0
2.0,37.246614,-1.868149,2016-03-22,26.11,52.12
2.0,37.246614,-1.868149,2016-03-23,26.69,45.62
2.0,37.246614,-1.868149,2016-03-24,25.63,56.44
2.0,37.246614,-1.868149,2016-03-25,25.16,56.75
2.0,37.246614,-1.868149,2016-03-26,25.01,57.19
2.0,37.246614,-1.868149,2016-03-27,26.07,53.69
2.0,37.246614,-1.868149,2016-03-28,26.74,52.56
2.0,37.246614,-1.868149,2016-03-29,26.58,52.25
2.0,37.246614,-1.868149,2016-03-30,25.83,60.12
2.0,37.246614,-1.868149,2016-03-31,26.12,59.88
2.0,37.246614,-1.868149,2016-04-01,23.45,75.56
2.0,37.246614,-1.868149,2016-04-02,22.22,80.06
2.0,37.246614,-1.868149,2016-04-03,23.05,71.06
2.0,37.246614,-1.868149,2016-04-04,22.49,69.12
2.0,37.246614,-1.868149,2016-04-05,23.46,65.25
2.0,37.246614,-1.868149,2016-04-06,23.09,71.44
2.0,37.246614,-1.868149,2016-04-07,23.34,65.81
2.0,37.246614,-1.868149,2016-04-08,24.09,63.44
2.0,37.246614,-1.868149,2016-04-09,24.03,70.25
2.0,37.246614,-1.868149,2016-04-10,23.62,73.19
2.0,37.246614,-1.868149,2016-04-11,23.42,74.5
2.0,37.246614,-1.868149,2016-04-12,23.05,72.38
2.0,37.246614,-1.868149,2016-04-13,23.4,68.44
2.0,37.246614,-1.868149,2016-04-14,23.6,68.56
2.0,37.246614,-1.868149,2016-04-15,22.21,81.94
2.0,37.246614,-1.868149,2016-04-16,22.41,77.94
2.0,37.246614,-1.868149,2016-04-17,20.59,84.31
2.0,37.246614,-1.868149,2016-04-18,23.28,68.75
2.0,37.246614,-1.868149,2016-04-19,22.91,76.5
2.0,37.246614,-1.868149,2016-04-20,23.05,75.88
2.0,37.246614,-1.868149,2016-04-21,23.24,72.94
2.0,37.246614,-1.868149,2016-04-22,23.04,77.12
2.0,37.246614,-1.868149,2016-04-23,23.09,75.62
2.0,37.246614,-1.868149,2016-04-24,23.06,76.75
2.0,37.246614,-1.868149,2016-04-25,22.41,73.44
2.0,37.246614,-1.868149,2016-04-26,22.66,74.31
2.0,37.246614,-1.868149,2016-04-27,22.29,76.69
2.0,37.246614,-1.868149,2016-04-28,21.56,79.31
2.0,37.246614,-1.868149,2016-04-29,21.7,77.56
2.0,37.246614,-1.868149,2016-04-30,21.0,77.75
2.0,37.246614,-1.868149,2016-05-01,21.8,76.12
2.0,37.246614,-1.868149,2016-05-02,22.0,70.56
2.0,37.246614,-1.868149,2016-05-03,22.4,70.19
2.0,37.246614,-1.868149,2016-05-04,22.64,75.12
2.0,37.246614,-1.868149,2016-05-05,22.51,78.44
2.0,37.246614,-1.868149,2016-05-06,21.47,72.75
2.0,37.246614,-1.868149,2016-05-07,21.65,68.12
2.0,37.246614,-1.868149,2016-05-08,20.38,68.06
2.0,37.246614,-1.868149,2016-05-09,21.26,72.19
2.0,37.246614,-1.868149,2016-05-10,19.9,80.75
2.0,37.246614,-1.868149,2016-05-11,21.13,73.81
2.0,37.246614,-1.868149,2016-05-12,21.16,74.0
2.0,37.246614,-1.868149,2016-05-13,21.5,71.94
2.0,37.246614,-1.868149,2016-05-14,20.73,71.19
2.0,37.246614,-1.868149,2016-05-15,20.47,64.44
2.0,37.246614,-1.868149,2016-05-16,20.62,63.06
2.0,37.246614,-1.868149,2016-05-17,21.93,71.5
2.0,37.246614,-1.868149,2016-05-18,21.57,75.06
2.0,37.246614,-1.868149,2016-05-19,20.81,74.38
2.0,37.246614,-1.868149,2016-05-20,20.8,70.81
2.0,37.246614,-1.868149,2016-05-21,20.83,67.56
2.0,37.246614,-1.868149,2016-05-22,20.9,72.38
2.0,37.246614,-1.868149,2016-05-23,20.65,72.44
2.0,37.246614,-1.868149,2016-05-24,20.43,67.5
2.0,37.246614,-1.868149,2016-05-25,20.44,67.88
2.0,37.246614,-1.868149,2016-05-26,21.01,69.5
2.0,37.246614,-1.868149,2016-05-27,20.21,69.69
2.0,37.246614,-1.868149,2016-05-28,20.23,69.12
2.0,37.246614,-1.868149,2016-05-29,20.54,65.56
2.0,37.246614,-1.868149,2016-05-30,20.89,67.25
2.0,37.246614,-1.868149,2016-05-31,21.17,70.19
2.0,37.246614,-1.868149,2016-06-01,21.23,68.69
2.0,37.246614,-1.868149,2016-06-02,21.54,67.19
2.0,37.246614,-1.868149,2016-06-03,21.04,69.5
2.0,37.246614,-1.868149,2016-06-04,21.29,67.12
2.0,37.246614,-1.868149,2016-06-05,21.43,69.88
2.0,37.246614,-1.868149,2016-06-06,21.17,71.19
2.0,37.246614,-1.868149,2016-06-07,21.15,67.56
2.0,37.246614,-1.868149,2016-06-08,20.73,63.81
2.0,37.246614,-1.868149,2016-06-09,19.84,63.75
2.0,37.246614,-1.868149,2016-06-10,19.52,65.94
2.0,37.246614,-1.868149,2016-06-11,19.71,72.12
2.0,37.246614,-1.868149,2016-06-12,21.14,67.56
2.0,37.246614,-1.868149,2016-06-13,20.84,63.69
2.0,37.246614,-1.868149,2016-06-14,21.27,59.5
2.0,37.246614,-1.868149,2016-06-15,20.88,61.19
2.0,37.246614,-1.868149,2016-06-16,20.41,68.06
2.0,37.246614,-1.868149,2016-06-17,20.33,68.62
2.0,37.246614,-1.868149,2016-06-18,19.64,75.38
2.0,37.246614,-1.868149,2016-06-19,20.35,74.19
2.0,37.246614,-1.868149,2016-06-20,20.63,75.88
2.0,37.246614,-1.868149,2016-06-21,18.87,75.88
2.0,37.246614,-1.868149,2016-06-22,18.6,74.81
2.0,37.246614,-1.868149,2016-06-23,18.85,68.88
2.0,37.246614,-1.868149,2016-06-24,19.08,65.19
2.0,37.246614,-1.868149,2016-06-25,19.15,66.75
2.0,37.246614,-1.868149,2016-06-26,19.41,71.69
2.0,37.246614,-1.868149,2016-06-27,19.58,69.62
2.0,37.246614,-1.868149,2016-06-28,20.19,64.31
2.0,37.246614,-1.868149,2016-06-29,20.26,64.56
2.0,37.246614,-1.868149,2016-06-30,20.33,59.56
2.0,37.246614,-1.868149,2016-07-01,20.66,58.06
2.0,37.246614,-1.868149,2016-07-02,21.52,65.38
2.0,37.246614,-1.868149,2016-07-03,21.51,65.25
2.0,37.246614,-1.868149,2016-07-04,20.64,56.81
2.0,37.246614,-1.868149,2016-07-05,20.37,50.75
2.0,37.246614,-1.868149,2016-07-06,20.73,56.38
2.0,37.246614,-1.868149,2016-07-07,21.14,61.69
2.0,37.246614,-1.868149,2016-07-08,20.55,62.12
2.0,37.246614,-1.868149,2016-07-09,19.65,61.31
2.0,37.246614,-1.868149,2016-07-10,19.59,56.38
2.0,37.246614,-1.868149,2016-07-11,19.12,55.56
2.0,37.246614,-1.868149,2016-07-12,18.26,54.75
2.0,37.246614,-1.868149,2016-07-13,18.37,60.06
2.0,37.246614,-1.868149,2016-07-14,19.01,62.19
2.0,37.246614,-1.868149,2016-07-15,19.15,65.81
2.0,37.246614,-1.868149,2016-07-16,19.63,65.81
2.0,37.246614,-1.868149,2016-07-17,19.66,64.25
2.0,37.246614,-1.868149,2016-07-18,19.9,63.38
2.0,37.246614,-1.868149,2016-07-19,20.65,59.56
2.0,37.246614,-1.868149,2016-07-20,20.41,60.69
2.0,37.246614,-1.868149,2016-07-21,20.4,61.88
2.0,37.246614,-1.868149,2016-07-22,20.1,62.56
2.0,37.246614,-1.868149,2016-07-23,20.8,59.38
2.0,37.246614,-1.868149,2016-07-24,20.89,58.5
2.0,37.246614,-1.868149,2016-07-25,20.88,63.44
2.0,37.246614,-1.868149,2016-07-26,20.8,63.88
2.0,37.246614,-1.868149,2016-07-27,21.8,56.81
2.0,37.246614,-1.868149,2016-07-28,21.17,55.69
2.0,37.246614,-1.868149,2016-07-29,21.85,60.88
2.0,37.246614,-1.868149,2016-07-30,21.88,57.62
2.0,37.246614,-1.868149,2016-07-31,22.6,51.69
2.0,37.246614,-1.868149,2016-08-01,21.19,57.38
2.0,37.246614,-1.868149,2016-08-02,21.69,52.69
2.0,37.246614,-1.868149,2016-08-03,22.14,53.62
2.0,37.246614,-1.868149,2016-08-04,21.39,61.19
2.0,37.246614,-1.868149,2016-08-05,20.51,63.5
2.0,37.246614,-1.868149,2016-08-06,19.75,64.75
2.0,37.246614,-1.868149,2016-08-07,20.13,60.69
2.0,37.246614,-1.868149,2016-08-08,19.98,65.75
2.0,37.246614,-1.868149,2016-08-09,19.57,66.31
2.0,37.246614,-1.868149,2016-08-10,19.89,58.75
2.0,37.246614,-1.868149,2016-08-11,20.07,64.06
2.0,37.246614,-1.868149,2016-08-12,19.8,66.56
2.0,37.246614,-1.868149,2016-08-13,19.92,65.19
2.0,37.246614,-1.868149,2016-08-14,19.96,67.06
2.0,37.246614,-1.868149,2016-08-15,20.54,66.62
2.0,37.246614,-1.868149,2016-08-16,20.68,60.94
2.0,37.246614,-1.868149,2016-08-17,20.73,60.56
2.0,37.246614,-1.868149,2016-08-18,21.19,59.44
2.0,37.246614,-1.868149,2016-08-19,21.48,61.19
2.0,37.246614,-1.868149,2016-08-20,20.76,64.25
2.0,37.246614,-1.868149,2016-08-21,21.76,59.0
2.0,37.246614,-1.868149,2016-08-22,22.08,59.25
2.0,37.246614,-1.868149,2016-08-23,21.65,59.31
2.0,37.246614,-1.868149,2016-08-24,20.38,55.56
2.0,37.246614,-1.868149,2016-08-25,20.48,57.81
2.0,37.246614,-1.868149,2016-08-26,20.21,62.88
2.0,37.246614,-1.868149,2016-08-27,20.23,61.0
2.0,37.246614,-1.868149,2016-08-28,19.88,59.69
2.0,37.246614,-1.868149,2016-08-29,19.52,66.12
2.0,37.246614,-1.868149,2016-08-30,19.52,62.81
2.0,37.246614,-1.868149,2016-08-31,20.03,63.19
2.0,37.246614,-1.868149,2016-09-01,19.33,63.94
2.0,37.246614,-1.868149,2016-09-02,18.99,63.5
2.0,37.246614,-1.868149,2016-09-03,19.43,66.12
2.0,37.246614,-1.868149,2016-09-04,19.64,63.56
2.0,37.246614,-1.868149,2016-09-05,20.55,68.44
2.0,37.246614,-1.868149,2016-09-06,20.43,64.38
2.0,37.246614,-1.868149,2016-09-07,20.77,61.5
2.0,37.246614,-1.868149,2016-09-08,21.19,53.94
2.0,37.246614,-1.868149,2016-09-09,21.44,55.0
2.0,37.246614,-1.868149,2016-09-10,20.98,64.44
2.0,37.246614,-1.868149,2016-09-11,21.21,55.56
2.0,37.246614,-1.868149,2016-09-12,21.58,57.81
2.0,37.246614,-1.868149,2016-09-13,21.37,57.44
2.0,37.246614,-1.868149,2016-09-14,21.36,63.88
2.0,37.246614,-1.868149,2016-09-15,21.89,53.88
2.0,37.246614,-1.868149,2016-09-16,21.99,57.38
2.0,37.246614,-1.868149,2016-09-17,22.39,56.62
2.0,37.246614,-1.868149,2016-09-18,21.73,58.88
2.0,37.246614,-1.868149,2016-09-19,20.71,53.31
2.0,37.246614,-1.868149,2016-09-20,20.53,57.31
2.0,37.246614,-1.868149,2016-09-21,21.05,60.19
2.0,37.246614,-1.868149,2016-09-22,21.08,61.5
2.0,37.246614,-1.868149,2016-09-23,22.34,61.25
2.0,37.246614,-1.868149,2016-09-24,21.94,63.12
2.0,37.246614,-1.868149,2016-09-25,22.15,61.19
2.0,37.246614,-1.868149,2016-09-26,22.03,58.19
2.0,37.246614,-1.868149,2016-09-27,21.81,54.94
2.0,37.246614,-1.868149,2016-09-28,21.52,68.56
2.0,37.246614,-1.868149,2016-09-29,22.6,64.81
2.0,37.246614,-1.868149,2016-09-30,22.37,59.38
2.0,37.246614,-1.868149,2016-10-01,21.68,60.75
2.0,37.246614,-1.868149,2016-10-02,21.48,64.44
2.0,37.246614,-1.868149,2016-10-03,22.97,62.38
2.0,37.246614,-1.868149,2016-10-04,22.05,64.19
2.0,37.246614,-1.868149,2016-10-05,21.51,57.56
2.0,37.246614,-1.868149,2016-10-06,22.35,59.31
2.0,37.246614,-1.868149,2016-10-07,23.18,58.19
2.0,37.246614,-1.868149,2016-10-08,23.34,56.81
2.0,37.246614,-1.868149,2016-10-09,22.91,61.88
2.0,37.246614,-1.868149,2016-10-10,22.77,59.94
2.0,37.246614,-1.868149,2016-10-11,22.37,55.38
2.0,37.246614,-1.868149,2016-10-12,21.86,51.62
2.0,37.246614,-1.868149,2016-10-13,22.12,46.19
2.0,37.246614,-1.868149,2016-10-14,22.43,50.62
2.0,37.246614,-1.868149,2016-10-15,22.29,48.94
2.0,37.246614,-1.868149,2016-10-16,22.65,51.0
2.0,37.246614,-1.868149,2016-10-17,23.09,51.94
2.0,37.246614,-1.868149,2016-10-18,23.18,53.31
2.0,37.246614,-1.868149,2016-10-19,22.84,56.56
2.0,37.246614,-1.868149,2016-10-20,22.21,53.5
2.0,37.246614,-1.868149,2016-10-21,22.79,55.75
2.0,37.246614,-1.868149,2016-10-22,22.75,57.56
2.0,37.246614,-1.868149,2016-10-23,23.23,55.31
2.0,37.246614,-1.868149,2016-10-24,23.11,53.69
2.0,37.246614,-1.868149,2016-10-25,23.52,60.0
2.0,37.246614,-1.868149,2016-10-26,22.74,64.06
2.0,37.246614,-1.868149,2016-10-27,23.01,62.81
2.0,37.246614,-1.868149,2016-10-28,22.62,63.69
2.0,37.246614,-1.868149,2016-10-29,23.54,54.38
2.0,37.246614,-1.868149,2016-10-30,24.33,55.0
2.0,37.246614,-1.868149,2016-10-31,24.37,55.88
2.0,37.246614,-1.868149,2016-11-01,24.23,59.31
2.0,37.246614,-1.868149,2016-11-02,23.33,66.19
2.0,37.246614,-1.868149,2016-11-03,22.22,74.88
2.0,37.246614,-1.868149,2016-11-04,22.12,74.19
2.0,37.246614,-1.868149,2016-11-05,22.76,66.81
2.0,37.246614,-1.868149,2016-11-06,22.72,63.25
2.0,37.246614,-1.868149,2016-11-07,22.76,59.75
2.0,37.246614,-1.868149,2016-11-08,22.48,58.25
2.0,37.246614,-1.868149,2016-11-09,23.05,59.25
2.0,37.246614,-1.868149,2016-11-10,22.26,71.88
2.0,37.246614,-1.868149,2016-11-11,21.78,73.81
2.0,37.246614,-1.868149,2016-11-12,22.0,71.0
2.0,37.246614,-1.868149,2016-11-13,22.19,73.38
2.0,37.246614,-1.868149,2016-11-14,21.56,77.06
2.0,37.246614,-1.868149,2016-11-15,21.37,78.69
2.0,37.246614,-1.868149,2016-11-16,21.05,76.19
2.0,37.246614,-1.868149,2016-11-17,21.08,74.25
2.0,37.246614,-1.868149,2016-11-18,22.03,77.25
2.0,37.246614,-1.868149,2016-11-19,21.44,80.31
2.0,37.246614,-1.868149,2016-11-20,21.83,77.5
2.0,37.246614,-1.868149,2016-11-21,21.94,74.31
2.0,37.246614,-1.868149,2016-11-22,21.66,68.62
2.0,37.246614,-1.868149,2016-11-23,21.54,64.94
2.0,37.246614,-1.868149,2016-11-24,21.5,78.31
2.0,37.246614,-1.868149,2016-11-25,22.21,66.31
2.0,37.246614,-1.868149,2016-11-26,21.67,73.56
2.0,37.246614,-1.868149,2016-11-27,22.34,73.38
2.0,37.246614,-1.868149,2016-11-28,22.29,77.19
2.0,37.246614,-1.868149,2016-11-29,22.4,76.75
2.0,37.246614,-1.868149,2016-11-30,21.74,76.88
2.0,37.246614,-1.868149,2016-12-01,22.33,72.25
2.0,37.246614,-1.868149,2016-12-02,22.08,73.25
2.0,37.246614,-1.868149,2016-12-03,21.48,77.38
2.0,37.246614,-1.868149,2016-12-04,21.47,78.56
2.0,37.246614,-1.868149,2016-12-05,21.73,74.31
2.0,37.246614,-1.868149,2016-12-06,21.72,69.62
2.0,37.246614,-1.868149,2016-12-07,22.01,71.75
2.0,37.246614,-1.868149,2016-12-08,21.78,72.25
2.0,37.246614,-1.868149,2016-12-09,22.19,71.25
2.0,37.246614,-1.868149,2016-12-10,22.32,71.12
2.0,37.246614,-1.868149,2016-12-11,22.06,73.88
2.0,37.246614,-1.868149,2016-12-12,21.83,76.69
2.0,37.246614,-1.868149,2016-12-13,21.89,74.5
2.0,37.246614,-1.868149,2016-12-14,21.9,71.75
2.0,37.246614,-1.868149,2016-12-15,22.7,67.06
2.0,37.246614,-1.868149,2016-12-16,23.09,66.06
2.0,37.246614,-1.868149,2016-12-17,23.0,63.88
2.0,37.246614,-1.868149,2016-12-18,22.37,62.81
2.0,37.246614,-1.868149,2016-12-19,22.31,57.69
2.0,37.246614,-1.868149,2016-12-20,22.63,56.81
2.0,37.246614,-1.868149,2016-12-21,22.71,69.31
2.0,37.246614,-1.868149,2016-12-22,22.71,71.06
2.0,37.246614,-1.868149,2016-12-23,22.58,65.75
2.0,37.246614,-1.868149,2016-12-24,22.31,67.62
2.0,37.246614,-1.868149,2016-12-25,23.16,66.31
2.0,37.246614,-1.868149,2016-12-26,22.41,69.12
2.0,37.246614,-1.868149,2016-12-27,22.44,70.56
2.0,37.246614,-1.868149,2016-12-28,22.54,66.81
2.0,37.246614,-1.868149,2016-12-29,22.43,67.0
2.0,37.246614,-1.868149,2016-12-30,22.65,68.38
2.0,37.246614,-1.868149,2016-12-31,22.72,67.94
2.0,37.246614,-1.868149,2017-01-01,22.71,64.38
2.0,37.246614,-1.868149,2017-01-02,23.3,58.12
